latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,cluster,coordinated_flag
17.81595,99.43489,332.69,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.87,6.11,D,2026-03-29 06:52:00,0,True
17.81778,98.69057,336.4,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.33,3.02,D,2026-03-29 06:52:00,0,True
17.81909,99.19141,330.4,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,301.64,3.74,D,2026-03-29 06:52:00,0,True
17.82178,98.6937,333.14,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.89,4.29,D,2026-03-29 06:52:00,0,True
17.82315,99.43361,335.12,0.47,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.58,4.1,D,2026-03-29 06:52:00,0,True
17.82527,98.69312,344.49,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.19,4.29,D,2026-03-29 06:52:00,0,True
17.83357,99.32193,334.63,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.21,2.34,D,2026-03-29 06:52:00,0,True
17.83718,98.05973,344.22,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.0,10.28,D,2026-03-29 06:52:00,0,True
17.83719,99.32153,335.69,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.21,3.48,D,2026-03-29 06:52:00,0,True
17.84019,99.31667,335.43,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.68,4.17,D,2026-03-29 06:52:00,0,True
17.84188,99.31737,339.6,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.31,3.56,D,2026-03-29 06:52:00,0,True
17.84262,98.44756,334.87,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.72,3.97,D,2026-03-29 06:52:00,0,True
17.84378,99.31613,335.43,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.15,4.18,D,2026-03-29 06:52:00,0,True
17.84548,99.31683,343.63,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.17,3.56,D,2026-03-29 06:52:00,0,True
17.85038,99.29861,330.47,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.93,5.52,D,2026-03-29 06:52:00,0,True
17.85096,99.30294,337.81,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.9,5.62,D,2026-03-29 06:52:00,0,True
17.86145,98.10754,335.93,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.88,4.56,D,2026-03-29 06:52:00,0,True
17.87007,98.51781,338.24,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.49,4.9,D,2026-03-29 06:52:00,0,True
17.87291,97.50743,340.8,0.4,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.07,2.31,D,2026-03-29 06:52:00,0,True
17.88957,98.37954,331.0,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.25,2.56,D,2026-03-29 06:52:00,0,True
17.89245,98.37495,330.25,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.52,3.52,D,2026-03-29 06:52:00,0,True
17.89446,98.01965,340.33,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,314.17,7.28,D,2026-03-29 06:52:00,0,True
17.8948,97.97288,333.14,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.98,2.57,D,2026-03-29 06:52:00,0,True
17.89558,98.49752,339.19,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.88,5.82,D,2026-03-29 06:52:00,0,True
17.89841,99.1151,332.38,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,299.92,3.02,D,2026-03-29 06:52:00,0,True
17.90234,97.95248,342.46,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.4,5.39,D,2026-03-29 06:52:00,0,True
17.90303,97.93289,340.76,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.53,3.12,D,2026-03-29 06:52:00,0,True
17.90643,97.93232,337.0,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.46,3.12,D,2026-03-29 06:52:00,0,True
17.90936,98.0019,334.03,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.07,3.03,D,2026-03-29 06:52:00,0,True
17.91009,97.98252,335.96,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.82,2.32,D,2026-03-29 06:52:00,0,True
17.91061,97.98619,338.7,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.39,2.32,D,2026-03-29 06:52:00,0,True
17.91094,97.93959,335.65,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.92,3.1,D,2026-03-29 06:52:00,0,True
17.91225,97.99773,334.76,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.56,2.54,D,2026-03-29 06:52:00,0,True
17.91651,97.95429,337.31,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.56,4.03,D,2026-03-29 06:52:00,0,True
17.91706,97.95815,343.53,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.93,4.9,D,2026-03-29 06:52:00,0,True
17.91993,97.95387,338.09,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.92,2.29,D,2026-03-29 06:52:00,0,True
17.92453,97.93737,336.9,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.23,2.47,D,2026-03-29 06:52:00,0,True
17.92793,97.93683,337.07,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.48,2.47,D,2026-03-29 06:52:00,0,True
17.93079,97.93246,344.82,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.07,6.9,D,2026-03-29 06:52:00,0,True
17.93401,98.54392,330.95,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.43,2.35,D,2026-03-29 06:52:00,0,True
17.9342,97.932,351.86,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.15,6.9,D,2026-03-29 06:52:00,0,True
17.93441,98.87971,333.87,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.65,2.66,D,2026-03-29 06:52:00,0,True
17.9354,98.23611,337.83,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,312.62,2.79,D,2026-03-29 06:52:00,0,True
17.93761,97.93155,337.14,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.12,3.31,D,2026-03-29 06:52:00,0,True
17.93818,97.93546,335.3,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.68,3.31,D,2026-03-29 06:52:00,0,True
17.94102,97.93103,340.53,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.01,3.31,D,2026-03-29 06:52:00,0,True
17.94384,99.25816,330.58,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.91,2.5,D,2026-03-29 06:52:00,0,True
17.94386,97.58054,336.3,0.4,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.62,5.93,D,2026-03-29 06:52:00,0,True
17.94443,97.93056,353.7,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.58,5.12,D,2026-03-29 06:52:00,0,True
17.94499,97.93448,335.49,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.94,5.12,D,2026-03-29 06:52:00,0,True
17.94603,99.23241,336.29,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.92,4.89,D,2026-03-29 06:52:00,0,True
17.94962,99.23195,338.8,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.61,4.89,D,2026-03-29 06:52:00,0,True
17.95322,99.2315,338.84,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.61,6.63,D,2026-03-29 06:52:00,0,True
17.95737,97.55478,332.82,0.4,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.4,2.72,D,2026-03-29 06:52:00,0,True
17.96713,97.89518,335.08,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.43,3.79,D,2026-03-29 06:52:00,0,True
17.96996,97.89074,351.0,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.05,5.55,D,2026-03-29 06:52:00,0,True
17.9708,97.89093,347.73,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.28,7.49,D,2026-03-29 06:52:00,0,True
17.97315,98.35471,332.29,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.03,2.69,D,2026-03-29 06:52:00,0,True
17.97616,99.34775,341.24,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.29,6.36,D,2026-03-29 06:52:00,0,True
17.98289,97.95196,336.39,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.46,2.5,D,2026-03-29 06:52:00,0,True
17.98342,97.95571,348.52,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.42,5.38,D,2026-03-29 06:52:00,0,True
17.98629,97.95144,336.18,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.97,2.78,D,2026-03-29 06:52:00,0,True
17.98682,97.95519,346.86,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,316.44,17.44,D,2026-03-29 06:52:00,0,True
17.98736,97.95899,335.17,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.33,17.44,D,2026-03-29 06:52:00,0,True
17.99082,98.92256,335.66,0.44,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.55,3.33,D,2026-03-29 06:52:00,0,True
17.99489,98.56107,332.98,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.62,1.95,D,2026-03-29 06:52:00,0,True
17.99625,97.65711,332.4,0.4,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.82,3.17,D,2026-03-29 06:52:00,0,True
18.00014,97.66021,332.91,0.4,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.04,2.44,D,2026-03-29 06:52:00,0,True
18.00147,98.05921,333.64,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.11,2.76,D,2026-03-29 06:52:00,0,True
18.00166,97.71864,333.39,0.4,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.08,2.19,D,2026-03-29 06:52:00,0,True
18.00189,98.56023,334.93,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.04,3.42,D,2026-03-29 06:52:00,0,True
18.00353,98.19704,334.3,0.42,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.63,2.75,D,2026-03-29 06:52:00,0,True
18.00422,98.57697,334.09,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.2,3.2,D,2026-03-29 06:52:00,0,True
18.00501,98.50625,335.42,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.19,3.77,D,2026-03-29 06:52:00,0,True
18.00597,98.56397,333.71,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.39,2.35,D,2026-03-29 06:52:00,0,True
18.00655,98.56818,335.53,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.41,2.35,D,2026-03-29 06:52:00,0,True
18.00785,98.9164,338.47,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.32,5.58,D,2026-03-29 06:52:00,0,True
18.00795,97.66649,333.94,0.4,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.84,3.64,D,2026-03-29 06:52:00,0,True
18.0085,98.9199,336.8,0.44,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.85,4.85,D,2026-03-29 06:52:00,0,True
18.01162,98.97097,332.79,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.55,3.81,D,2026-03-29 06:52:00,0,True
18.01217,98.97505,348.4,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.12,6.29,D,2026-03-29 06:52:00,0,True
18.01252,98.97433,343.87,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.57,5.0,D,2026-03-29 06:52:00,0,True
18.01517,98.97046,333.87,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.26,3.81,D,2026-03-29 06:52:00,0,True
18.01549,98.96973,333.01,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.52,5.19,D,2026-03-29 06:52:00,0,True
18.01815,98.96577,340.1,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.6,4.41,D,2026-03-29 06:52:00,0,True
18.01825,98.80778,335.7,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.44,4.29,D,2026-03-29 06:52:00,0,True
18.01872,98.96995,330.62,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.97,4.41,D,2026-03-29 06:52:00,0,True
18.01884,98.81208,335.11,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.54,4.36,D,2026-03-29 06:52:00,0,True
18.01942,98.81631,335.51,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.95,4.36,D,2026-03-29 06:52:00,0,True
18.02789,97.59004,333.72,0.4,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.65,5.42,D,2026-03-29 06:52:00,0,True
18.02851,98.90907,343.18,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.74,5.52,D,2026-03-29 06:52:00,0,True
18.033,98.20908,338.84,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.83,3.8,D,2026-03-29 06:52:00,0,True
18.03452,98.43924,336.26,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.02,2.47,D,2026-03-29 06:52:00,0,True
18.03682,98.33742,334.97,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.98,7.26,D,2026-03-29 06:52:00,0,True
18.03742,98.45964,340.85,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.65,5.18,D,2026-03-29 06:52:00,0,True
18.03801,98.43887,347.97,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.25,8.14,D,2026-03-29 06:52:00,0,True
18.03801,98.46374,353.24,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.81,5.18,D,2026-03-29 06:52:00,0,True
18.03969,98.91167,367.0,0.44,0.39,2026-03-29,652,N20,VIIRS,h,2.0NRT,308.19,12.01,D,2026-03-29 06:52:00,0,True
18.04091,98.45921,335.7,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.42,4.98,D,2026-03-29 06:52:00,0,True
18.04094,98.43452,346.13,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.97,8.14,D,2026-03-29 06:52:00,0,True
18.0438,98.45461,339.86,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.02,4.54,D,2026-03-29 06:52:00,0,True
18.04475,97.94645,337.09,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.77,5.56,D,2026-03-29 06:52:00,0,True
18.04529,97.95024,348.23,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.46,5.56,D,2026-03-29 06:52:00,0,True
18.04559,98.46714,344.24,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.45,5.95,D,2026-03-29 06:52:00,0,True
18.04734,98.91485,341.63,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.96,4.0,D,2026-03-29 06:52:00,0,True
18.04786,98.45826,341.67,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.38,5.53,D,2026-03-29 06:52:00,0,True
18.04884,98.34785,333.45,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.5,3.71,D,2026-03-29 06:52:00,0,True
18.04906,98.46663,341.59,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.37,3.79,D,2026-03-29 06:52:00,0,True
18.04939,98.35181,349.39,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.01,8.84,D,2026-03-29 06:52:00,0,True
18.05003,98.4586,351.48,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.95,5.95,D,2026-03-29 06:52:00,0,True
18.05132,98.45767,346.38,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.6,5.53,D,2026-03-29 06:52:00,0,True
18.05368,98.08257,348.7,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.99,8.45,D,2026-03-29 06:52:00,0,True
18.05891,97.9481,337.68,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.27,4.63,D,2026-03-29 06:52:00,0,True
18.06006,99.16848,332.77,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.29,3.23,D,2026-03-29 06:52:00,0,True
18.06807,97.93912,348.0,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.56,3.84,D,2026-03-29 06:52:00,0,True
18.07043,98.17598,335.32,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.98,2.45,D,2026-03-29 06:52:00,0,True
18.07098,98.17991,350.29,0.42,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.24,6.02,D,2026-03-29 06:52:00,0,True
18.07148,97.93859,344.44,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.63,3.84,D,2026-03-29 06:52:00,0,True
18.0749,97.93814,341.66,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.07,4.05,D,2026-03-29 06:52:00,0,True
18.07578,97.96858,341.08,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.93,8.37,D,2026-03-29 06:52:00,0,True
18.07753,97.95656,335.77,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.6,2.99,D,2026-03-29 06:52:00,0,True
18.07831,97.93762,347.77,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.09,4.05,D,2026-03-29 06:52:00,0,True
18.07858,97.9639,337.09,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.36,3.52,D,2026-03-29 06:52:00,0,True
18.08043,97.95248,345.96,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.68,4.44,D,2026-03-29 06:52:00,0,True
18.08043,98.07417,337.87,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.07,8.95,D,2026-03-29 06:52:00,0,True
18.08146,97.95969,336.98,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.34,2.99,D,2026-03-29 06:52:00,0,True
18.08226,97.94088,337.99,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,312.52,4.27,D,2026-03-29 06:52:00,0,True
18.08228,98.21013,334.41,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.71,2.32,D,2026-03-29 06:52:00,0,True
18.08283,98.21401,334.18,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.95,2.32,D,2026-03-29 06:52:00,0,True
18.09037,98.91265,331.15,0.44,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.5,2.21,D,2026-03-29 06:52:00,0,True
18.09093,98.9167,331.89,0.44,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.58,2.21,D,2026-03-29 06:52:00,0,True
18.09221,97.81229,347.51,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.15,4.34,D,2026-03-29 06:52:00,0,True
18.09275,97.81602,341.03,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.05,4.34,D,2026-03-29 06:52:00,0,True
18.09663,98.18767,346.16,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.14,6.78,D,2026-03-29 06:52:00,0,True
18.09899,97.81116,339.25,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.51,5.12,D,2026-03-29 06:52:00,0,True
18.10511,98.86328,337.17,0.44,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.65,4.63,D,2026-03-29 06:52:00,0,True
18.10542,98.86423,335.59,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.68,3.53,D,2026-03-29 06:52:00,0,True
18.10712,99.08588,336.46,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.43,3.15,D,2026-03-29 06:52:00,0,True
18.10774,99.09035,333.25,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.78,4.23,D,2026-03-29 06:52:00,0,True
18.11072,99.08557,334.11,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.04,3.15,D,2026-03-29 06:52:00,0,True
18.12695,98.18239,334.07,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.39,3.77,D,2026-03-29 06:52:00,0,True
18.12751,98.18643,337.85,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.68,2.9,D,2026-03-29 06:52:00,0,True
18.12982,98.17783,343.48,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.07,3.77,D,2026-03-29 06:52:00,0,True
18.13247,98.87761,340.23,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.68,6.02,D,2026-03-29 06:52:00,0,True
18.14385,99.09545,331.59,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.47,5.19,D,2026-03-29 06:52:00,0,True
18.14463,97.98525,337.06,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.68,3.97,D,2026-03-29 06:52:00,0,True
18.14629,98.29601,337.17,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.72,2.31,D,2026-03-29 06:52:00,0,True
18.14802,97.98458,336.32,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.62,3.2,D,2026-03-29 06:52:00,0,True
18.14859,99.10363,334.15,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.44,3.97,D,2026-03-29 06:52:00,0,True
18.15094,98.75042,334.97,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.81,4.53,D,2026-03-29 06:52:00,0,True
18.15141,97.98391,333.36,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.63,3.2,D,2026-03-29 06:52:00,0,True
18.16128,98.69583,339.59,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.08,2.98,D,2026-03-29 06:52:00,0,True
18.17657,98.33624,332.73,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.63,3.91,D,2026-03-29 06:52:00,0,True
18.18019,98.03884,336.93,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.67,2.45,D,2026-03-29 06:52:00,0,True
18.18102,97.97146,332.26,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.76,1.87,D,2026-03-29 06:52:00,0,True
18.18501,97.97495,331.2,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.53,1.87,D,2026-03-29 06:52:00,0,True
18.18547,98.52794,342.28,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.29,8.04,D,2026-03-29 06:52:00,0,True
18.18604,98.53207,334.16,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.97,8.04,D,2026-03-29 06:52:00,0,True
18.18839,98.52333,341.85,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.16,6.27,D,2026-03-29 06:52:00,0,True
18.18896,98.52747,347.16,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.95,7.91,D,2026-03-29 06:52:00,0,True
18.18953,98.53162,346.41,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.56,7.91,D,2026-03-29 06:52:00,0,True
18.1907,97.9902,348.03,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.13,6.42,D,2026-03-29 06:52:00,0,True
18.19295,98.58231,348.43,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,315.38,10.29,D,2026-03-29 06:52:00,0,True
18.19411,97.98968,342.9,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.47,6.42,D,2026-03-29 06:52:00,0,True
18.19643,98.58172,340.8,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.16,4.17,D,2026-03-29 06:52:00,0,True
18.20149,98.4642,340.99,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.99,12.56,D,2026-03-29 06:52:00,0,True
18.20454,98.56298,343.3,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.84,5.79,D,2026-03-29 06:52:00,0,True
18.20485,98.48834,335.99,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.22,8.93,D,2026-03-29 06:52:00,0,True
18.20513,98.56723,337.55,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.96,5.8,D,2026-03-29 06:52:00,0,True
18.20684,98.55389,343.89,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.38,5.94,D,2026-03-29 06:52:00,0,True
18.20743,98.55813,335.08,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.25,3.09,D,2026-03-29 06:52:00,0,True
18.20793,98.45946,337.73,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.47,2.92,D,2026-03-29 06:52:00,0,True
18.20836,98.48802,348.88,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.95,8.93,D,2026-03-29 06:52:00,0,True
18.20862,98.56672,340.88,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.38,12.31,D,2026-03-29 06:52:00,0,True
18.20922,99.06746,330.72,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.51,4.22,D,2026-03-29 06:52:00,0,True
18.21141,98.45895,337.64,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.2,2.92,D,2026-03-29 06:52:00,0,True
18.21211,98.56622,345.35,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.55,12.31,D,2026-03-29 06:52:00,0,True
18.21271,98.57056,336.69,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.63,12.31,D,2026-03-29 06:52:00,0,True
18.21424,98.47921,339.39,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.47,6.06,D,2026-03-29 06:52:00,0,True
18.2148,97.52566,339.72,0.4,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.69,2.85,D,2026-03-29 06:52:00,0,True
18.21489,98.4585,339.83,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.02,4.21,D,2026-03-29 06:52:00,0,True
18.21534,98.28592,345.21,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.08,7.3,D,2026-03-29 06:52:00,0,True
18.21623,98.57021,339.6,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.07,6.36,D,2026-03-29 06:52:00,0,True
