latitude,longitude,burn_count
19.7495,98.6934,1
19.7495,98.7024,1
19.7495,98.7114,1
19.7495,98.7473,1
19.7495,98.7563,1
19.7495,98.7653,1
19.7495,98.7743,1
19.7495,98.7832,1
19.7495,98.7922,1
19.7495,98.8102,3
19.7495,98.8192,3
19.7495,98.8282,3
19.7495,98.8371,2
19.7495,98.8461,1
19.7495,98.8551,2
19.7495,98.8641,2
19.7495,98.8731,3
19.7495,98.8821,3
19.7495,98.891,3
19.7495,98.9,2
19.7495,98.909,2
19.7495,98.918,3
19.7495,98.927,4
19.7495,98.936,3
19.7495,98.9449,1
19.7495,98.9539,2
19.7495,98.9629,3
19.7495,98.9719,2
19.7495,98.9809,1
19.7495,98.9899,2
19.7495,98.9988,2
19.7495,99.0078,3
19.7495,99.0168,1
19.7495,99.0258,1
19.7495,99.0348,1
19.7495,99.0438,1
19.7495,99.0527,1
19.7495,99.0617,1
19.7495,99.0707,1
19.7495,99.0797,1
19.7495,99.0887,1
19.7495,99.1875,1
19.7495,99.1965,1
19.7495,99.2054,1
19.7495,99.2144,1
19.7495,99.2234,2
19.7495,99.2324,4
19.7495,99.2414,4
19.7495,99.2504,4
19.7495,99.2593,6
19.7495,99.2683,7
19.7495,99.2773,8
19.7495,99.2863,8
19.7495,99.2953,8
19.7495,99.3043,7
19.7495,99.3132,6
19.7495,99.3222,4
19.7495,99.3312,3
19.7495,99.3402,3
19.7495,99.3492,3
19.7495,99.3582,6
19.7495,99.3671,7
19.7495,99.3761,8
19.7495,99.3851,8
19.7495,99.3941,8
19.7495,99.4031,7
19.7495,99.4121,7
19.7495,99.421,5
19.7495,99.43,5
19.7495,99.439,6
19.7495,99.448,3
19.7495,99.457,2
19.7495,99.466,2
19.7495,99.4749,3
19.7495,99.4839,5
19.7495,99.4929,4
19.7495,99.5019,3
19.7584,98.2083,1
19.7584,98.2173,2
19.7584,98.2263,5
19.7584,98.2353,5
19.7584,98.2443,4
19.7584,98.2532,3
19.7584,98.2622,3
19.7584,98.2712,1
19.7584,98.2802,1
19.7584,98.2892,2
19.7584,98.2981,3
19.7584,98.3071,4
19.7584,98.3161,6
19.7584,98.3251,7
19.7584,98.3341,6
19.7584,98.3431,4
19.7584,98.352,3
19.7584,98.361,3
19.7584,98.37,3
19.7584,98.379,2
19.7584,98.388,1
19.7584,98.397,1
19.7584,98.4059,1
19.7584,98.4149,1
19.7584,98.4239,1
19.7584,98.4329,1
19.7584,98.4419,1
19.7584,98.4509,3
19.7584,98.4598,3
19.7584,98.4688,3
19.7584,98.4778,3
19.7584,98.4868,2
19.7584,98.4958,2
19.7584,98.5048,2
19.7584,98.5137,4
19.7584,98.5227,5
19.7584,98.5317,5
19.7584,98.5407,4
19.7584,98.5497,3
19.7584,98.5587,3
19.7584,98.5676,1
19.7584,98.5766,1
19.7584,98.5856,3
19.7584,98.5946,3
19.7584,98.6036,4
19.7584,98.6126,4
19.7584,98.6215,5
19.7584,98.6305,3
19.7584,98.6395,3
19.7584,98.6485,4
19.7584,98.6575,4
19.7584,98.6665,2
19.7584,98.6754,1
19.7584,98.6844,1
19.7584,98.6934,1
19.7584,98.7024,1
19.7584,98.7114,1
19.7584,98.7204,1
19.7584,98.7473,1
19.7584,98.7563,2
19.7584,98.7653,2
19.7584,98.7743,1
19.7584,98.7832,1
19.7584,98.8102,1
19.7584,98.8192,2
19.7584,98.8282,2
19.7584,98.8551,1
19.7584,98.8641,1
19.7584,98.8731,4
19.7584,98.8821,6
19.7584,98.891,6
19.7584,98.9,4
19.7584,98.909,5
19.7584,98.918,7
19.7584,98.927,8
19.7584,98.936,6
19.7584,98.9449,5
19.7584,98.9539,5
19.7584,98.9629,4
19.7584,98.9719,4
19.7584,98.9809,4
19.7584,98.9899,3
19.7584,98.9988,2
19.7584,99.0078,1
19.7584,99.0168,2
19.7584,99.0258,1
19.7584,99.0348,2
19.7584,99.0438,2
19.7584,99.0527,3
19.7584,99.0617,3
19.7584,99.0707,3
19.7584,99.1965,1
19.7584,99.2054,1
19.7584,99.2144,2
19.7584,99.2234,3
19.7584,99.2324,3
19.7584,99.2414,4
19.7584,99.2504,5
19.7584,99.2593,6
19.7584,99.2683,6
19.7584,99.2773,6
19.7584,99.2863,6
19.7584,99.2953,5
19.7584,99.3043,5
19.7584,99.3132,4
19.7584,99.3222,4
19.7584,99.3312,5
19.7584,99.3402,5
19.7584,99.3492,2
19.7584,99.3582,5
19.7584,99.3671,7
19.7584,99.3761,8
19.7584,99.3851,6
19.7584,99.3941,4
19.7584,99.4031,3
19.7584,99.4121,2
19.7584,99.421,2
19.7584,99.43,2
19.7584,99.439,2
19.7584,99.448,3
19.7584,99.457,4
19.7584,99.466,4
19.7584,99.4749,4
19.7584,99.4839,4
19.7584,99.4929,3
19.7584,99.5019,3
19.7674,98.1993,2
19.7674,98.2083,1
19.7674,98.2173,2
19.7674,98.2263,2
19.7674,98.2353,5
19.7674,98.2443,5
19.7674,98.2532,3
19.7674,98.2622,2
19.7674,98.2892,1
19.7674,98.2981,3
19.7674,98.3071,5
19.7674,98.3161,5
19.7674,98.3251,7
19.7674,98.3341,7
19.7674,98.3431,7
19.7674,98.352,4
19.7674,98.361,4
19.7674,98.37,4
19.7674,98.379,2
19.7674,98.388,1
19.7674,98.397,1
19.7674,98.4059,1
19.7674,98.4149,1
19.7674,98.4239,1
19.7674,98.4329,1
19.7674,98.4419,1
19.7674,98.4509,2
19.7674,98.4598,3
19.7674,98.4688,4
19.7674,98.4778,4
19.7674,98.4868,4
19.7674,98.4958,4
19.7674,98.5048,3
19.7674,98.5137,4
19.7674,98.5227,6
19.7674,98.5317,6
19.7674,98.5407,5
19.7674,98.5497,3
19.7674,98.5587,3
19.7674,98.5676,2
19.7674,98.5766,2
19.7674,98.5856,4
19.7674,98.5946,5
19.7674,98.6036,6
19.7674,98.6126,5
19.7674,98.6215,4
19.7674,98.6305,3
19.7674,98.6395,4
19.7674,98.6485,5
19.7674,98.6575,5
19.7674,98.6665,3
19.7674,98.6754,2
19.7674,98.6844,3
19.7674,98.6934,2
19.7674,98.7024,2
19.7674,98.7114,1
19.7674,98.7204,1
19.7674,98.7563,2
19.7674,98.7653,2
19.7674,98.7743,2
19.7674,98.7832,1
19.7674,98.7922,2
19.7674,98.8012,1
19.7674,98.8102,2
19.7674,98.8192,1
19.7674,98.8641,1
19.7674,98.8731,2
19.7674,98.8821,2
19.7674,98.891,3
19.7674,98.9,4
19.7674,98.909,4
19.7674,98.918,4
19.7674,98.927,6
19.7674,98.936,6
19.7674,98.9449,4
19.7674,98.9539,6
19.7674,98.9629,6
19.7674,98.9719,5
19.7674,98.9809,4
19.7674,98.9899,4
19.7674,98.9988,3
19.7674,99.0078,2
19.7674,99.0168,1
19.7674,99.0438,1
19.7674,99.0527,1
19.7674,99.0617,3
19.7674,99.0707,3
19.7674,99.0797,3
19.7674,99.1785,1
19.7674,99.1875,1
19.7674,99.1965,1
19.7674,99.2054,1
19.7674,99.2144,2
19.7674,99.2234,3
19.7674,99.2324,3
19.7674,99.2414,4
19.7674,99.2504,5
19.7674,99.2593,5
19.7674,99.2683,4
19.7674,99.2773,4
19.7674,99.2863,4
19.7674,99.2953,3
19.7674,99.3043,3
19.7674,99.3132,3
19.7674,99.3222,5
19.7674,99.3312,6
19.7674,99.3402,5
19.7674,99.3492,2
19.7674,99.3582,1
19.7674,99.3671,2
19.7674,99.3761,3
19.7674,99.3851,3
19.7674,99.3941,3
19.7674,99.4031,2
19.7674,99.4121,2
19.7674,99.421,2
19.7674,99.43,2
19.7674,99.439,3
19.7674,99.448,4
19.7674,99.457,5
19.7674,99.466,4
19.7674,99.4749,3
19.7674,99.4839,3
19.7674,99.4929,3
19.7674,99.5019,3
19.7764,98.1993,1
19.7764,98.2083,2
19.7764,98.2173,2
19.7764,98.2263,2
19.7764,98.2353,2
19.7764,98.2443,4
19.7764,98.2532,2
19.7764,98.2622,1
19.7764,98.2712,2
19.7764,98.2802,2
19.7764,98.2892,3
19.7764,98.2981,4
19.7764,98.3071,5
19.7764,98.3161,5
19.7764,98.3251,7
19.7764,98.3341,7
19.7764,98.3431,7
19.7764,98.352,3
19.7764,98.361,2
19.7764,98.37,2
19.7764,98.379,1
19.7764,98.4239,1
19.7764,98.4329,1
19.7764,98.4419,1
19.7764,98.4509,2
19.7764,98.4598,2
19.7764,98.4688,3
19.7764,98.4778,4
19.7764,98.4868,5
19.7764,98.4958,3
19.7764,98.5048,4
19.7764,98.5137,3
19.7764,98.5227,4
19.7764,98.5317,7
19.7764,98.5407,7
19.7764,98.5497,6
19.7764,98.5587,3
19.7764,98.5676,3
19.7764,98.5766,4
19.7764,98.5856,4
19.7764,98.5946,4
19.7764,98.6036,4
19.7764,98.6126,4
19.7764,98.6215,3
19.7764,98.6305,2
19.7764,98.6395,3
19.7764,98.6485,5
19.7764,98.6575,5
19.7764,98.6665,4
19.7764,98.6754,3
19.7764,98.6844,5
19.7764,98.6934,4
19.7764,98.7024,3
19.7764,98.7114,1
19.7764,98.7204,2
19.7764,98.7293,1
19.7764,98.7383,1
19.7764,98.7473,2
19.7764,98.7563,1
19.7764,98.7653,2
19.7764,98.7743,2
19.7764,98.7832,3
19.7764,98.7922,3
19.7764,98.8012,4
19.7764,98.8102,3
19.7764,98.8192,2
19.7764,98.8282,1
19.7764,98.8731,2
19.7764,98.8821,3
19.7764,98.891,5
19.7764,98.9,4
19.7764,98.909,3
19.7764,98.918,1
19.7764,98.927,1
19.7764,98.936,3
19.7764,98.9449,4
19.7764,98.9539,5
19.7764,98.9629,5
19.7764,98.9719,5
19.7764,98.9809,3
19.7764,98.9899,4
19.7764,98.9988,4
19.7764,99.0078,3
19.7764,99.0168,1
19.7764,99.0527,1
19.7764,99.0617,2
19.7764,99.0707,2
19.7764,99.0797,2
19.7764,99.1875,1
19.7764,99.1965,1
19.7764,99.2054,1
19.7764,99.2144,1
19.7764,99.2234,3
19.7764,99.2324,4
19.7764,99.2414,4
19.7764,99.2504,4
19.7764,99.2593,5
19.7764,99.2683,5
19.7764,99.2773,4
19.7764,99.2863,4
19.7764,99.2953,4
19.7764,99.3043,3
19.7764,99.3132,3
19.7764,99.3222,4
19.7764,99.3312,6
19.7764,99.3402,6
19.7764,99.3492,5
19.7764,99.3582,2
19.7764,99.3671,2
19.7764,99.3761,3
19.7764,99.3851,2
19.7764,99.3941,2
19.7764,99.4031,3
19.7764,99.4121,3
19.7764,99.421,3
19.7764,99.43,2
19.7764,99.439,2
19.7764,99.448,3
19.7764,99.457,4
19.7764,99.466,5
19.7764,99.4749,4
19.7764,99.4839,3
19.7764,99.4929,2
19.7764,99.5019,4
19.7854,98.1993,2
19.7854,98.2083,3
19.7854,98.2173,3
19.7854,98.2263,4
19.7854,98.2353,2
19.7854,98.2443,2
19.7854,98.2532,3
19.7854,98.2622,4
19.7854,98.2712,3
19.7854,98.2802,6
19.7854,98.2892,6
19.7854,98.2981,5
19.7854,98.3071,3
19.7854,98.3161,4
19.7854,98.3251,4
19.7854,98.3341,5
19.7854,98.3431,4
19.7854,98.352,4
19.7854,98.361,3
19.7854,98.37,4
19.7854,98.379,2
19.7854,98.388,1
19.7854,98.4598,2
19.7854,98.4688,2
19.7854,98.4778,4
19.7854,98.4868,6
19.7854,98.4958,8
19.7854,98.5048,5
19.7854,98.5137,4
19.7854,98.5227,2
19.7854,98.5317,3
19.7854,98.5407,7
19.7854,98.5497,7
19.7854,98.5587,6
19.7854,98.5676,5
19.7854,98.5766,8
19.7854,98.5856,8
19.7854,98.5946,6
19.7854,98.6036,6
19.7854,98.6126,6
19.7854,98.6215,6
19.7854,98.6305,4
19.7854,98.6395,4
19.7854,98.6485,4
19.7854,98.6575,5
19.7854,98.6665,4
19.7854,98.6754,3
19.7854,98.6844,3
19.7854,98.6934,3
19.7854,98.7024,3
19.7854,98.7114,3
19.7854,98.7204,3
19.7854,98.7293,4
19.7854,98.7383,5
19.7854,98.7473,6
19.7854,98.7563,2
19.7854,98.7653,2
19.7854,98.7743,3
19.7854,98.7832,3
19.7854,98.7922,4
19.7854,98.8012,3
19.7854,98.8102,3
19.7854,98.8192,1
19.7854,98.8282,2
19.7854,98.8371,2
19.7854,98.8461,1
19.7854,98.8731,3
19.7854,98.8821,4
19.7854,98.891,5
19.7854,98.9,5
19.7854,98.909,4
19.7854,98.918,4
19.7854,98.927,4
19.7854,98.936,5
19.7854,98.9449,7
19.7854,98.9539,6
19.7854,98.9629,6
19.7854,98.9719,4
19.7854,98.9809,6
19.7854,98.9899,4
19.7854,98.9988,4
19.7854,99.0078,2
19.7854,99.0168,2
19.7854,99.0348,2
19.7854,99.0438,3
19.7854,99.0527,3
19.7854,99.0617,3
19.7854,99.0707,1
19.7854,99.0797,1
19.7854,99.0887,1
19.7854,99.1785,1
19.7854,99.1875,1
19.7854,99.1965,2
19.7854,99.2054,2
19.7854,99.2144,1
19.7854,99.2234,1
19.7854,99.2324,3
19.7854,99.2414,3
19.7854,99.2504,4
19.7854,99.2593,4
19.7854,99.2683,3
19.7854,99.2773,2
19.7854,99.2863,1
19.7854,99.2953,1
19.7854,99.3043,4
19.7854,99.3132,4
19.7854,99.3222,5
19.7854,99.3312,5
19.7854,99.3402,5
19.7854,99.3492,4
19.7854,99.3582,3
19.7854,99.3671,2
19.7854,99.3761,2
19.7854,99.3851,1
19.7854,99.3941,2
19.7854,99.4031,3
19.7854,99.4121,3
19.7854,99.421,3
19.7854,99.43,2
19.7854,99.439,2
19.7854,99.448,3
19.7854,99.457,3
19.7854,99.466,3
19.7854,99.4749,4
19.7854,99.4839,4
19.7854,99.4929,4
19.7854,99.5019,5
19.7944,98.1993,1
19.7944,98.2083,4
19.7944,98.2173,4
19.7944,98.2263,5
19.7944,98.2353,3
19.7944,98.2443,4
19.7944,98.2532,4
19.7944,98.2622,6
19.7944,98.2712,6
19.7944,98.2802,5
19.7944,98.2892,6
19.7944,98.2981,6
19.7944,98.3071,5
19.7944,98.3161,4
19.7944,98.3251,4
19.7944,98.3341,5
19.7944,98.3431,5
19.7944,98.352,4
19.7944,98.361,4
19.7944,98.37,4
19.7944,98.379,3
19.7944,98.388,1
19.7944,98.397,1
19.7944,98.4329,1
19.7944,98.4419,1
19.7944,98.4509,1
19.7944,98.4778,3
19.7944,98.4868,6
19.7944,98.4958,7
19.7944,98.5048,6
19.7944,98.5137,5
19.7944,98.5227,5
19.7944,98.5317,4
19.7944,98.5407,6
19.7944,98.5497,6
19.7944,98.5587,7
19.7944,98.5676,7
19.7944,98.5766,8
19.7944,98.5856,8
19.7944,98.5946,6
19.7944,98.6036,6
19.7944,98.6126,5
19.7944,98.6215,5
19.7944,98.6305,3
19.7944,98.6395,5
19.7944,98.6485,6
19.7944,98.6575,7
19.7944,98.6665,6
19.7944,98.6754,6
19.7944,98.6844,3
19.7944,98.6934,2
19.7944,98.7024,2
19.7944,98.7114,2
19.7944,98.7204,3
19.7944,98.7293,3
19.7944,98.7383,5
19.7944,98.7473,6
19.7944,98.7563,6
19.7944,98.7653,3
19.7944,98.7743,2
19.7944,98.7832,5
19.7944,98.7922,4
19.7944,98.8012,4
19.7944,98.8102,3
19.7944,98.8192,3
19.7944,98.8282,2
19.7944,98.8371,2
19.7944,98.8461,2
19.7944,98.8551,2
19.7944,98.8641,1
19.7944,98.8731,1
19.7944,98.8821,6
19.7944,98.891,6
19.7944,98.9,6
19.7944,98.909,6
19.7944,98.918,4
19.7944,98.927,4
19.7944,98.936,5
19.7944,98.9449,7
19.7944,98.9539,7
19.7944,98.9629,7
19.7944,98.9719,8
19.7944,98.9809,6
19.7944,98.9899,4
19.7944,98.9988,2
19.7944,99.0078,2
19.7944,99.0168,3
19.7944,99.0258,2
19.7944,99.0348,1
19.7944,99.0438,3
19.7944,99.0527,3
19.7944,99.0617,3
19.7944,99.0707,1
19.7944,99.0797,1
19.7944,99.0887,1
19.7944,99.1785,1
19.7944,99.1875,1
19.7944,99.1965,2
19.7944,99.2054,2
19.7944,99.2144,2
19.7944,99.2234,2
19.7944,99.2324,2
19.7944,99.2414,2
19.7944,99.2504,2
19.7944,99.2593,2
19.7944,99.2683,1
19.7944,99.2773,2
19.7944,99.2863,3
19.7944,99.2953,2
19.7944,99.3043,2
19.7944,99.3132,6
19.7944,99.3222,6
19.7944,99.3312,5
19.7944,99.3402,5
19.7944,99.3492,5
19.7944,99.3582,4
19.7944,99.3671,2
19.7944,99.3761,1
19.7944,99.3941,1
19.7944,99.4031,2
19.7944,99.4121,3
19.7944,99.421,3
19.7944,99.43,3
19.7944,99.439,2
19.7944,99.448,2
19.7944,99.457,4
19.7944,99.466,4
19.7944,99.4749,4
19.7944,99.4839,4
19.7944,99.4929,4
19.7944,99.5019,4
19.8034,98.1993,3
19.8034,98.2083,5
19.8034,98.2173,5
19.8034,98.2263,6
19.8034,98.2353,5
19.8034,98.2443,7
19.8034,98.2532,7
19.8034,98.2622,7
19.8034,98.2712,7
19.8034,98.2802,6
19.8034,98.2892,7
19.8034,98.2981,7
19.8034,98.3071,6
19.8034,98.3161,4
19.8034,98.3251,4
19.8034,98.3341,4
19.8034,98.3431,4
19.8034,98.352,2
19.8034,98.361,3
19.8034,98.37,3
19.8034,98.379,2
19.8034,98.388,1
19.8034,98.397,2
19.8034,98.4059,2
19.8034,98.4419,1
19.8034,98.4509,2
19.8034,98.4598,2
19.8034,98.4688,1
19.8034,98.4778,1
19.8034,98.4868,2
19.8034,98.4958,4
19.8034,98.5048,5
19.8034,98.5137,5
19.8034,98.5227,4
19.8034,98.5317,3
19.8034,98.5407,2
19.8034,98.5497,1
19.8034,98.5587,4
19.8034,98.5676,5
19.8034,98.5766,7
19.8034,98.5856,8
19.8034,98.5946,6
19.8034,98.6036,4
19.8034,98.6126,5
19.8034,98.6215,4
19.8034,98.6305,7
19.8034,98.6395,6
19.8034,98.6485,6
19.8034,98.6575,5
19.8034,98.6665,5
19.8034,98.6754,3
19.8034,98.6844,3
19.8034,98.6934,3
19.8034,98.7024,2
19.8034,98.7114,2
19.8034,98.7204,2
19.8034,98.7293,3
19.8034,98.7383,5
19.8034,98.7473,6
19.8034,98.7563,6
19.8034,98.7653,6
19.8034,98.7743,3
19.8034,98.7832,2
19.8034,98.7922,4
19.8034,98.8012,3
19.8034,98.8102,1
19.8034,98.8192,2
19.8034,98.8282,4
19.8034,98.8371,5
19.8034,98.8461,5
19.8034,98.8551,2
19.8034,98.8641,2
19.8034,98.8731,3
19.8034,98.8821,6
19.8034,98.891,6
19.8034,98.9,5
19.8034,98.909,6
19.8034,98.918,6
19.8034,98.927,6
19.8034,98.936,7
19.8034,98.9449,8
19.8034,98.9539,8
19.8034,98.9629,8
19.8034,98.9719,8
19.8034,98.9809,6
19.8034,98.9899,4
19.8034,98.9988,2
19.8034,99.0078,3
19.8034,99.0168,3
19.8034,99.0258,2
19.8034,99.0348,2
19.8034,99.0438,4
19.8034,99.0527,3
19.8034,99.0617,3
19.8034,99.0707,3
19.8034,99.0797,2
19.8034,99.1066,1
19.8034,99.1156,1
19.8034,99.1246,1
19.8034,99.1875,1
19.8034,99.1965,1
19.8034,99.2054,1
19.8034,99.2144,1
19.8034,99.2234,1
19.8034,99.2324,1
19.8034,99.2414,2
19.8034,99.2504,2
19.8034,99.2593,2
19.8034,99.2683,1
19.8034,99.2773,2
19.8034,99.2863,3
19.8034,99.2953,3
19.8034,99.3043,4
19.8034,99.3132,4
19.8034,99.3222,4
19.8034,99.3312,5
19.8034,99.3402,5
19.8034,99.3492,5
19.8034,99.3582,5
19.8034,99.3671,4
19.8034,99.3761,3
19.8034,99.3851,2
19.8034,99.4031,1
19.8034,99.4121,2
19.8034,99.421,3
19.8034,99.43,3
19.8034,99.439,2
19.8034,99.448,4
19.8034,99.457,5
19.8034,99.466,4
19.8034,99.4749,4
19.8034,99.4839,3
19.8034,99.4929,3
19.8034,99.5019,3
19.8123,98.1993,5
19.8123,98.2083,5
19.8123,98.2173,5
19.8123,98.2263,5
19.8123,98.2353,6
19.8123,98.2443,5
19.8123,98.2532,7
19.8123,98.2622,6
19.8123,98.2712,7
19.8123,98.2802,5
19.8123,98.2892,5
19.8123,98.2981,6
19.8123,98.3071,6
19.8123,98.3161,6
19.8123,98.3251,4
19.8123,98.3341,4
19.8123,98.3431,4
19.8123,98.352,3
19.8123,98.361,2
19.8123,98.37,1
19.8123,98.379,1
19.8123,98.388,2
19.8123,98.397,2
19.8123,98.4059,3
19.8123,98.4149,2
19.8123,98.4329,2
19.8123,98.4419,2
19.8123,98.4509,2
19.8123,98.4598,3
19.8123,98.4688,2
19.8123,98.4778,2
19.8123,98.4868,2
19.8123,98.5048,1
19.8123,98.5137,2
19.8123,98.5227,2
19.8123,98.5317,3
19.8123,98.5407,3
19.8123,98.5497,2
19.8123,98.5587,1
19.8123,98.5676,3
19.8123,98.5766,5
19.8123,98.5856,5
19.8123,98.5946,4
19.8123,98.6036,5
19.8123,98.6126,5
19.8123,98.6215,5
19.8123,98.6305,6
19.8123,98.6395,5
19.8123,98.6485,6
19.8123,98.6575,5
19.8123,98.6665,4
19.8123,98.6754,2
19.8123,98.6844,3
19.8123,98.6934,4
19.8123,98.7024,3
19.8123,98.7114,3
19.8123,98.7204,4
19.8123,98.7293,4
19.8123,98.7383,4
19.8123,98.7473,3
19.8123,98.7563,3
19.8123,98.7653,4
19.8123,98.7743,3
19.8123,98.7832,3
19.8123,98.7922,3
19.8123,98.8012,3
19.8123,98.8102,1
19.8123,98.8282,1
19.8123,98.8371,3
19.8123,98.8461,5
19.8123,98.8551,5
19.8123,98.8641,3
19.8123,98.8731,4
19.8123,98.8821,5
19.8123,98.891,7
19.8123,98.9,7
19.8123,98.909,6
19.8123,98.918,6
19.8123,98.927,6
19.8123,98.936,6
19.8123,98.9449,8
19.8123,98.9539,8
19.8123,98.9629,8
19.8123,98.9719,8
19.8123,98.9809,8
19.8123,98.9899,7
19.8123,98.9988,4
19.8123,99.0078,2
19.8123,99.0168,3
19.8123,99.0258,2
19.8123,99.0348,2
19.8123,99.0438,3
19.8123,99.0527,3
19.8123,99.0617,2
19.8123,99.0707,3
19.8123,99.0797,3
19.8123,99.0887,3
19.8123,99.0977,2
19.8123,99.1066,1
19.8123,99.1156,1
19.8123,99.1246,1
19.8123,99.1336,1
19.8123,99.2054,1
19.8123,99.2144,1
19.8123,99.2234,1
19.8123,99.2324,1
19.8123,99.2414,2
19.8123,99.2504,2
19.8123,99.2593,2
19.8123,99.2683,1
19.8123,99.2773,2
19.8123,99.2863,3
19.8123,99.2953,4
19.8123,99.3043,5
19.8123,99.3132,5
19.8123,99.3222,5
19.8123,99.3312,6
19.8123,99.3402,5
19.8123,99.3492,5
19.8123,99.3582,6
19.8123,99.3671,5
19.8123,99.3761,4
19.8123,99.3851,3
19.8123,99.3941,1
19.8123,99.4031,2
19.8123,99.4121,3
19.8123,99.421,3
19.8123,99.43,3
19.8123,99.439,4
19.8123,99.448,6
19.8123,99.457,7
19.8123,99.466,6
19.8123,99.4749,6
19.8123,99.4839,5
19.8123,99.4929,2
19.8123,99.5019,2
19.8213,98.1993,7
19.8213,98.2083,7
19.8213,98.2173,7
19.8213,98.2263,6
19.8213,98.2353,4
19.8213,98.2443,5
19.8213,98.2532,4
19.8213,98.2622,4
19.8213,98.2712,4
19.8213,98.2802,4
19.8213,98.2892,6
19.8213,98.2981,5
19.8213,98.3071,6
19.8213,98.3161,6
19.8213,98.3251,7
19.8213,98.3341,6
19.8213,98.3431,2
19.8213,98.352,2
19.8213,98.361,3
19.8213,98.37,3
19.8213,98.379,1
19.8213,98.388,2
19.8213,98.397,2
19.8213,98.4059,3
19.8213,98.4149,2
19.8213,98.4239,2
19.8213,98.4329,4
19.8213,98.4419,4
19.8213,98.4509,3
19.8213,98.4598,3
19.8213,98.4688,2
19.8213,98.4778,4
19.8213,98.4868,5
19.8213,98.4958,3
19.8213,98.5048,2
19.8213,98.5137,1
19.8213,98.5227,1
19.8213,98.5317,2
19.8213,98.5407,1
19.8213,98.5497,1
19.8213,98.5676,1
19.8213,98.5766,3
19.8213,98.5856,3
19.8213,98.5946,3
19.8213,98.6036,4
19.8213,98.6126,4
19.8213,98.6215,3
19.8213,98.6305,3
19.8213,98.6395,5
19.8213,98.6485,4
19.8213,98.6575,6
19.8213,98.6665,5
19.8213,98.6754,3
19.8213,98.6844,2
19.8213,98.6934,2
19.8213,98.7024,3
19.8213,98.7114,2
19.8213,98.7204,3
19.8213,98.7293,3
19.8213,98.7383,3
19.8213,98.7473,3
19.8213,98.7563,3
19.8213,98.7653,3
19.8213,98.7743,4
19.8213,98.7832,4
19.8213,98.7922,3
19.8213,98.8012,3
19.8213,98.8102,3
19.8213,98.8192,1
19.8213,98.8371,2
19.8213,98.8461,3
19.8213,98.8551,3
19.8213,98.8641,3
19.8213,98.8731,3
19.8213,98.8821,5
19.8213,98.891,5
19.8213,98.9,6
19.8213,98.909,7
19.8213,98.918,7
19.8213,98.927,6
19.8213,98.936,6
19.8213,98.9449,7
19.8213,98.9539,8
19.8213,98.9629,8
19.8213,98.9719,8
19.8213,98.9809,8
19.8213,98.9899,7
19.8213,98.9988,1
19.8213,99.0168,1
19.8213,99.0258,2
19.8213,99.0348,2
19.8213,99.0438,5
19.8213,99.0527,4
19.8213,99.0617,3
19.8213,99.0707,3
19.8213,99.0797,3
19.8213,99.0887,3
19.8213,99.0977,2
19.8213,99.1066,1
19.8213,99.1156,1
19.8213,99.1246,1
19.8213,99.1336,1
19.8213,99.2054,1
19.8213,99.2144,1
19.8213,99.2234,2
19.8213,99.2324,1
19.8213,99.2414,1
19.8213,99.2504,2
19.8213,99.2593,1
19.8213,99.2683,1
19.8213,99.2773,1
19.8213,99.2863,3
19.8213,99.2953,3
19.8213,99.3043,4
19.8213,99.3132,5
19.8213,99.3222,5
19.8213,99.3312,3
19.8213,99.3402,4
19.8213,99.3492,3
19.8213,99.3582,3
19.8213,99.3671,4
19.8213,99.3761,4
19.8213,99.3851,4
19.8213,99.3941,4
19.8213,99.4031,3
19.8213,99.4121,2
19.8213,99.421,2
19.8213,99.43,3
19.8213,99.439,3
19.8213,99.448,4
19.8213,99.457,7
19.8213,99.466,7
19.8213,99.4749,7
19.8213,99.4839,6
19.8213,99.4929,4
19.8213,99.5019,2
19.8303,98.1993,6
19.8303,98.2083,7
19.8303,98.2173,7
19.8303,98.2263,7
19.8303,98.2353,5
19.8303,98.2443,4
19.8303,98.2532,2
19.8303,98.2622,2
19.8303,98.2712,2
19.8303,98.2802,4
19.8303,98.2892,5
19.8303,98.2981,6
19.8303,98.3071,7
19.8303,98.3161,6
19.8303,98.3251,6
19.8303,98.3341,5
19.8303,98.3431,5
19.8303,98.352,4
19.8303,98.361,3
19.8303,98.37,4
19.8303,98.379,3
19.8303,98.388,2
19.8303,98.397,3
19.8303,98.4059,4
19.8303,98.4149,3
19.8303,98.4239,3
19.8303,98.4329,5
19.8303,98.4419,4
19.8303,98.4509,4
19.8303,98.4598,5
19.8303,98.4688,3
19.8303,98.4778,1
19.8303,98.4868,5
19.8303,98.4958,6
19.8303,98.5048,4
19.8303,98.5137,2
19.8303,98.5227,2
19.8303,98.5317,4
19.8303,98.5407,5
19.8303,98.5497,4
19.8303,98.5587,2
19.8303,98.5676,3
19.8303,98.5766,3
19.8303,98.5856,3
19.8303,98.5946,3
19.8303,98.6036,3
19.8303,98.6126,4
19.8303,98.6215,3
19.8303,98.6305,2
19.8303,98.6395,3
19.8303,98.6485,3
19.8303,98.6575,4
19.8303,98.6665,6
19.8303,98.6754,5
19.8303,98.6844,4
19.8303,98.6934,2
19.8303,98.7024,2
19.8303,98.7114,3
19.8303,98.7204,3
19.8303,98.7293,3
19.8303,98.7383,3
19.8303,98.7473,1
