latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
18.69352,98.04689,331.91,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,289.73,3.39,D,2026-04-07 07:22:00
18.6939,98.05061,344.9,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,296.97,5.12,D,2026-04-07 07:22:00
18.69565,98.01307,350.37,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.03,6.02,D,2026-04-07 07:22:00
18.70143,98.01497,335.72,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.25,6.02,D,2026-04-07 07:22:00
18.7018,98.01855,335.77,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.7,4.02,D,2026-04-07 07:22:00
18.70481,97.65732,330.13,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,288.32,2.37,D,2026-04-07 07:22:00
18.70683,98.01311,335.56,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.9,6.88,D,2026-04-07 07:22:00
18.70721,98.01683,352.62,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.06,8.68,D,2026-04-07 07:22:00
18.71901,98.18613,355.18,0.41,0.61,2026-04-07,722,N20,VIIRS,l,2.0NRT,293.3,6.44,D,2026-04-07 07:22:00
18.71943,98.19023,346.11,0.41,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,294.41,6.44,D,2026-04-07 07:22:00
18.74841,98.3069,345.5,0.42,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.96,8.02,D,2026-04-07 07:22:00
18.75396,98.03931,367.0,0.4,0.6,2026-04-07,722,N20,VIIRS,h,2.0NRT,300.09,10.8,D,2026-04-07 07:22:00
18.75431,98.04278,334.46,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,296.73,10.8,D,2026-04-07 07:22:00
18.75956,98.30461,332.37,0.42,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.34,4.18,D,2026-04-07 07:22:00
18.7655,98.04263,346.42,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.54,4.89,D,2026-04-07 07:22:00
18.76639,99.40322,331.39,0.49,0.65,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.05,2.7,D,2026-04-07 07:22:00
18.7697,98.02861,332.83,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,293.94,11.11,D,2026-04-07 07:22:00
18.77005,98.0322,333.85,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,295.88,7.87,D,2026-04-07 07:22:00
18.77522,98.02785,356.2,0.4,0.6,2026-04-07,722,N20,VIIRS,l,2.0NRT,294.73,11.11,D,2026-04-07 07:22:00
18.77559,98.03153,342.62,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,295.5,7.87,D,2026-04-07 07:22:00
18.77596,98.03522,367.0,0.4,0.6,2026-04-07,722,N20,VIIRS,h,2.0NRT,297.97,7.87,D,2026-04-07 07:22:00
18.77668,98.04243,341.1,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.92,9.41,D,2026-04-07 07:22:00
18.77704,98.04598,346.98,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.33,11.6,D,2026-04-07 07:22:00
18.90813,98.01483,338.39,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,293.76,4.42,D,2026-04-07 07:22:00
18.94243,98.08504,352.44,0.41,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.42,24.61,D,2026-04-07 07:22:00
18.94347,98.08568,353.62,0.41,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.21,22.26,D,2026-04-07 07:22:00
18.95468,97.86756,330.49,0.39,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,294.09,6.12,D,2026-04-07 07:22:00
18.95505,97.8713,347.72,0.39,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,294.62,8.87,D,2026-04-07 07:22:00
19.0186,98.28526,367.0,0.42,0.61,2026-04-07,722,N20,VIIRS,h,2.0NRT,299.37,16.15,D,2026-04-07 07:22:00
19.02781,98.26316,330.73,0.42,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,298.74,3.55,D,2026-04-07 07:22:00
19.1036,98.07217,336.41,0.41,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.35,8.69,D,2026-04-07 07:22:00
19.1039,98.07517,332.0,0.41,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,296.48,3.99,D,2026-04-07 07:22:00
